_id,﻿id,año,rol_establecimiento,id_rol_establecimiento,id_vu,nombre_establecimiento,razon_social,rut_razon_social,ciiu4,id_ciiu4,ciiu6,id_ciiu6,latitud,longitud,id_comuna,comuna,provincia,region,rubro_vu,id_rubro_vu,entrada_salida,cantidad_toneladas,tratamiento_nivel_3,id_tratamiento_nivel_3,tratamiento_nivel_1,id_tratamiento_nivel_1,capitulo_ler,id_capitulo_ler,subcapitulo_ler,id_subcapitulo_ler,nombre_ler,ler_codigo
3007,2959,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"5369,13",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3008,2960,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"2411,63",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3009,2961,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"2903,7",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3010,2962,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"13,93",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3011,2963,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"68,7",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3012,2964,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"59,79",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3013,2965,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"13,38",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3014,2966,2022,Destinatario Final,4,6054,RELLENO SANITARIO EL RETAMO,RELLENOS SANITARIOS DEL MAULE S A,99537670-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-35,329832468616","-71,645565037334",7101,Talca,Talca,Maule,Gestores de residuos,15,1,"415,3",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3015,2967,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"5,96",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3016,2968,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1,85",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3017,2969,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"551,24",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3018,2970,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1002,22",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3019,2971,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"0,27",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3020,2972,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"770,77",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3021,2973,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"922,42",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3022,2974,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"4447,73",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3023,3446,2022,Destinatario Final,4,5476918,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,76450115-2,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,29983033421","-70,723992833644",13301,Colina,Chacabuco,Metropolitana de Santiago,Gestores de residuos,15,1,"87,492",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
3024,2975,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"3347,71",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3025,2977,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"346,03",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3026,2978,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"528,58",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3027,2979,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"7616,47",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3028,2980,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1484,88",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3029,2981,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"2093,45",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3030,2982,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"9947,03",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3031,2983,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"87935,7",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3032,2984,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"4134,59",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3033,2985,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"2875,76",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3034,2986,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,7981,Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3035,3447,2022,Destinatario Final,4,5476918,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,76450115-2,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,29983033421","-70,723992833644",13301,Colina,Chacabuco,Metropolitana de Santiago,Gestores de residuos,15,1,"31,14",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 07 | Metales mezclados,2007-04-17T00:00:00
3036,2987,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"7560,22",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3037,2988,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1779,1",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3038,2989,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"109734,09",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3039,2990,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"5072,74",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3040,2991,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"516,14",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3041,2992,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"6,45",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3042,2993,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"2132,55",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3043,2994,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"0,46",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3044,2995,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"20,304",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3045,2996,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"747,04",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3046,2997,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"68,73",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3047,3448,2022,Destinatario Final,4,5476918,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,76450115-2,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,29983033421","-70,723992833644",13301,Colina,Chacabuco,Metropolitana de Santiago,Gestores de residuos,15,1,"45,447",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 12 | Hierro y acero galvanizados,2012-04-17T00:00:00
3048,2998,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"5024,27",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3049,2999,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"866,35",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3050,3000,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"6286,73",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3051,3001,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"8,86",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
